acc,status,balance,transferred,ms,note
bui3686,OK,900,900,2966,
bui3687,OK,1400,1400,2958,
bui3688,OK,450,450,2751,
bui3689,OK,410,410,2721,
bui369,OK,1150,1150,3105,
bui3690,OK,600,600,2447,
bui3691,OK,475,475,3330,
bui3692,OK,650,650,5091,
bui3693,OK,450,450,3555,
bui3694,OK,550,550,4539,
bui3695,OK,450,450,3637,
bui3696,OK,1150,1150,3262,
bui3697,OK,1400,1400,3308,
bui3698,OK,475,475,4590,
bui3699,OK,475,475,3801,
bui37,OK,1150,1150,3774,
bui370,OK,600,600,4068,
bui3700,OK,1400,1400,2676,
bui3701,OK,425,425,3938,
bui3702,OK,700,700,4568,
bui3703,OK,450,450,3606,
bui3704,OK,550,550,2727,
bui3705,OK,475,475,4973,
bui3706,OK,475,475,2992,
bui3707,OK,1150,1150,2609,
bui3708,OK,900,900,4239,
bui3709,OK,425,425,2601,
bui371,OK,425,425,3656,
bui3710,OK,650,650,2855,
bui3711,OK,500,500,3221,
bui3712,OK,450,450,4262,
bui3713,OK,1400,1400,3572,
bui3714,OK,650,650,4546,
bui3715,OK,650,650,2918,
bui3716,OK,1400,1400,3129,
bui3717,OK,450,450,2694,
bui3718,OK,500,500,2628,
bui3719,OK,900,900,4629,
bui372,OK,700,700,3638,
bui3720,OK,1150,1150,3226,
bui3721,OK,550,550,3440,
bui3722,OK,475,475,2440,
bui3723,OK,900,900,4294,
bui3724,OK,600,600,2761,
bui3725,OK,475,475,2915,
bui3726,OK,650,650,4198,
bui3727,OK,650,650,3878,
bui3728,OK,550,550,4394,
bui3729,OK,1400,1400,2818,
bui373,OK,500,500,3549,
bui3730,OK,1400,1400,3800,
bui3731,OK,550,550,3515,
bui3732,OK,410,410,3762,
bui3733,OK,500,500,6362,
bui3734,OK,650,650,2893,
bui3735,OK,500,500,3504,
bui3736,OK,450,450,2658,
bui3737,OK,1400,1400,3240,
bui3738,OK,475,475,3301,
bui3739,OK,1400,1400,2951,
bui374,OK,650,650,3258,
bui3740,OK,1150,1150,4484,
bui3741,OK,450,450,3022,
bui3742,OK,900,900,2840,
bui3743,OK,450,450,2829,
bui3744,OK,1150,1150,3314,
bui3745,OK,500,500,3324,
bui3746,OK,410,410,4113,
bui3747,OK,450,450,3366,
bui3748,OK,425,425,3180,
bui3749,OK,900,900,5604,
bui375,OK,1150,1150,3011,
bui3750,OK,600,600,4834,
bui3751,OK,1400,1400,2753,
bui3752,OK,700,700,3037,
bui3753,OK,700,700,3110,
bui3754,OK,500,500,2834,
bui3755,OK,475,475,3665,
bui3756,OK,425,425,3036,
bui3757,OK,600,600,3651,
bui3758,OK,410,410,2696,
bui3759,OK,550,550,4540,
bui376,OK,650,650,3812,
bui3760,OK,600,600,3028,
bui3761,OK,700,700,3080,
bui3762,OK,1150,1150,2946,
bui3763,OK,450,450,3247,
bui3764,OK,550,550,2952,
bui3765,OK,500,500,9476,
bui3766,OK,1150,1150,2883,
bui3767,OK,425,425,2734,
bui3768,OK,500,500,2662,
bui3769,OK,410,410,5067,
bui377,OK,410,410,3912,
bui3770,OK,650,650,3033,
bui3771,OK,550,550,2908,
bui3772,OK,500,500,2368,
bui3773,OK,1150,1150,2386,
bui3774,OK,900,900,3129,
bui3775,OK,550,550,4137,
bui3776,OK,650,650,2824,
bui3777,OK,600,600,3153,
bui3778,OK,500,500,11132,
bui3779,OK,1400,1400,2948,
bui378,OK,425,425,2894,
bui3780,OK,500,500,2814,
bui3781,OK,1150,1150,2899,
bui3782,OK,650,650,3124,
bui3783,OK,550,550,4408,
bui3784,OK,550,550,2835,
bui3785,OK,1400,1400,3882,
bui3786,OK,450,450,5675,
bui3787,OK,900,900,2668,
bui3788,OK,425,425,3541,
bui3789,OK,425,425,3630,
bui379,OK,700,700,3519,
bui3790,OK,425,425,4196,
bui3791,OK,700,700,4055,
bui3792,OK,900,900,6338,
bui3793,OK,600,600,4199,
bui3794,OK,600,600,3169,
bui3795,OK,1150,1150,3592,
bui3796,OK,1150,1150,2624,
bui3797,OK,650,650,5197,
bui3798,OK,1400,1400,3226,
bui3799,OK,410,410,3900,
bui38,OK,550,550,3476,
bui380,OK,475,475,2982,
bui3800,OK,1400,1400,3403,
bui3801,OK,450,450,2706,
bui3802,OK,500,500,2872,
bui3803,OK,425,425,3206,
bui3804,OK,550,550,3099,
bui3805,OK,410,410,2998,
bui3806,OK,425,425,3717,
bui3807,OK,1150,1150,2961,
bui3808,OK,700,700,2501,
bui3809,OK,700,700,6373,
bui381,OK,700,700,2751,
bui3810,OK,410,410,3205,
bui3811,OK,410,410,4196,
bui3812,OK,425,425,3015,
bui3813,OK,425,425,2836,
bui3814,OK,500,500,3672,
bui3815,OK,700,700,3088,
bui3816,OK,450,450,4309,
bui3817,OK,650,650,2725,
bui3818,OK,450,450,3148,
bui3819,OK,425,425,2874,
bui382,OK,700,700,2733,
bui3820,OK,425,425,5970,
bui3821,OK,410,410,2886,
bui3822,OK,700,700,3748,
bui3823,OK,900,900,2969,
bui3824,OK,1400,1400,7431,
bui3825,OK,1150,1150,2801,
bui3826,OK,410,410,2999,
bui3827,OK,475,475,3341,
bui3828,OK,900,900,3393,
bui3829,OK,600,600,2631,
bui383,OK,475,475,2861,
bui3830,OK,650,650,2938,
bui3831,OK,410,410,5858,
bui3832,OK,500,500,2520,
bui3833,OK,475,475,2486,
bui3834,OK,900,900,2732,
bui3835,OK,550,550,3705,
bui3836,OK,650,650,2562,
bui3837,OK,410,410,3832,
bui3838,OK,900,900,2636,
bui3839,OK,475,475,4079,
bui384,OK,1400,1400,4542,
bui3840,OK,600,600,3397,
bui3841,OK,700,700,2611,
bui3842,OK,1400,1400,2997,
bui3843,OK,410,410,4368,
bui3844,OK,475,475,4787,
bui3845,OK,1150,1150,3132,
bui3846,OK,550,550,3205,
bui3847,OK,500,500,2887,
bui3848,OK,1400,1400,4178,
bui3849,OK,1150,1150,5282,
bui385,OK,475,475,3773,
bui3850,OK,650,650,2508,
bui3851,OK,410,410,2951,
bui3852,OK,1400,1400,2818,
bui3853,OK,900,900,3148,
bui3854,OK,700,700,5446,
bui3855,OK,410,410,3694,
bui3856,OK,1400,1400,4515,
bui3857,OK,425,425,3812,
bui3858,OK,410,410,3140,
bui3859,OK,475,475,3917,
bui386,OK,475,475,2550,
bui3860,OK,650,650,3702,
bui3861,OK,650,650,4426,
bui3862,OK,475,475,3164,
bui3863,OK,700,700,3272,
bui3864,OK,410,410,3293,
bui3865,OK,1150,1150,2936,
bui3866,OK,475,475,3212,
bui3867,OK,410,410,2993,
bui3868,OK,410,410,4828,
bui3869,OK,1150,1150,3075,
bui387,OK,450,450,3677,
bui3870,OK,475,475,3156,
bui3871,OK,450,450,3422,
bui3872,OK,1400,1400,3051,
bui3873,OK,1150,1150,9311,
bui3874,OK,500,500,3544,
bui3875,OK,900,900,2904,
bui3876,OK,475,475,2709,
bui3877,OK,410,410,3835,
bui3878,OK,1150,1150,2773,
bui3879,OK,475,475,2946,
bui388,OK,700,700,3311,
bui3880,OK,450,450,3724,
bui3881,OK,500,500,7187,
bui3882,OK,450,450,3944,
bui3883,OK,410,410,6325,
bui3884,OK,1150,1150,2933,
bui3885,OK,700,700,2506,
bui3886,OK,410,410,2756,
bui3887,OK,425,425,3420,
bui3888,OK,500,500,2495,
bui3889,OK,410,410,3835,
bui389,OK,1400,1400,2992,
bui3890,OK,450,450,2963,
bui3891,OK,700,700,2800,
bui3892,OK,425,425,4910,
bui3893,OK,425,425,3779,
bui3894,OK,550,550,4102,
bui3895,OK,600,600,2572,
bui3896,OK,410,410,2783,
bui3897,OK,450,450,3783,
bui3898,OK,650,650,4743,
bui3899,OK,1150,1150,2402,
bui39,OK,600,600,2651,
bui390,OK,500,500,3107,
bui3900,OK,450,450,3671,
bui3901,OK,650,650,2574,
bui3902,OK,425,425,2983,
bui3903,OK,550,550,3190,
bui3904,OK,550,550,3274,
bui3905,OK,650,650,2871,
bui3906,OK,410,410,2813,
bui3907,OK,475,475,4476,
bui3908,OK,500,500,8866,
bui3909,OK,500,500,4436,
bui391,OK,1400,1400,4341,
bui3910,OK,1150,1150,2626,
bui3911,OK,700,700,3654,
bui3912,OK,410,410,3351,
bui3913,OK,1150,1150,3499,
bui3914,OK,475,475,4680,
bui3915,OK,600,600,2763,
bui3916,OK,600,600,3176,
bui3917,OK,700,700,4580,
bui3918,OK,425,425,2712,
bui3919,OK,1150,1150,3415,
bui392,OK,600,600,3702,
bui3920,OK,1150,1150,2928,
bui3921,OK,650,650,3669,
bui3922,OK,650,650,3312,
bui3923,OK,1150,1150,3893,
bui3924,OK,700,700,3236,
bui3925,OK,600,600,2794,
bui3926,OK,650,650,4386,
bui3927,OK,600,600,2946,
bui3928,OK,550,550,3100,
bui3929,OK,700,700,3478,
bui393,OK,900,900,2882,
bui3930,OK,600,600,3361,
bui3931,OK,410,410,4164,
bui3932,OK,550,550,6495,
bui3933,OK,1150,1150,2700,
bui3934,OK,500,500,4807,
bui3935,OK,425,425,2780,
bui3936,OK,1150,1150,2736,
bui3937,OK,1400,1400,3768,
bui3938,OK,1150,1150,3734,
bui3939,OK,550,550,2670,
bui394,OK,650,650,2912,
bui3940,OK,475,475,3636,
bui3941,OK,650,650,2921,
bui3942,OK,425,425,7492,
bui3943,OK,425,425,2992,
bui3944,OK,450,450,3257,
bui3945,OK,450,450,3243,
bui3946,OK,600,600,2785,
bui3947,OK,900,900,2958,
bui3948,OK,475,475,2914,
bui3949,OK,425,425,3521,
bui395,OK,450,450,4433,
bui3950,OK,900,900,3970,
bui3951,OK,500,500,10681,
bui3952,OK,900,900,3299,
bui3953,OK,700,700,4408,
bui3954,OK,900,900,2985,
bui3955,OK,1150,1150,3580,
bui3956,OK,475,475,2875,
bui3957,OK,900,900,4438,
bui3958,OK,425,425,2952,
bui3959,OK,700,700,3478,
bui396,OK,1150,1150,2802,
bui3960,OK,410,410,2716,
bui3961,OK,1400,1400,2936,
bui3962,OK,650,650,3970,
bui3963,OK,600,600,2520,
bui3964,OK,450,450,3711,
bui3965,OK,1400,1400,3159,
bui3966,OK,650,650,3164,
bui3967,OK,500,500,3570,
bui3968,OK,550,550,2953,
bui3969,OK,450,450,2817,
bui397,OK,550,550,3205,
bui3970,OK,410,410,2906,
bui3971,OK,550,550,3732,
bui3972,OK,900,900,3242,
bui3973,OK,1400,1400,3664,
bui3974,OK,900,900,3058,
bui3975,OK,475,475,3903,
bui3976,OK,1150,1150,2916,
bui3977,OK,500,500,3004,
bui3978,OK,500,500,2626,
bui3979,OK,450,450,2798,
bui398,OK,700,700,5148,
bui3980,OK,500,500,2524,
bui3981,OK,475,475,2943,
bui3982,OK,450,450,3019,
bui3983,OK,1400,1400,5309,
bui3984,OK,700,700,3416,
bui3985,OK,500,500,2448,
bui3986,OK,500,500,2936,
bui3987,OK,900,900,3465,
bui3988,OK,450,450,3106,
bui3989,OK,410,410,2651,
bui399,OK,1400,1400,2722,
bui3990,OK,425,425,2421,
bui3991,OK,550,550,3008,
bui3992,OK,700,700,2754,
bui3993,OK,1150,1150,2964,
bui3994,OK,700,700,5934,
bui3995,OK,700,700,3229,
bui3996,OK,1400,1400,11670,
bui3997,OK,1150,1150,3219,
bui3998,OK,410,410,2973,
bui3999,OK,1400,1400,2643,
bui4,OK,700,700,3825,
bui40,OK,500,500,3013,
bui400,OK,450,450,4111,
bui4000,OK,700,700,3734,
bui4001,OK,475,475,3158,
bui4002,OK,550,550,4992,
bui401,OK,650,650,3561,
bui402,OK,450,450,2628,
bui403,OK,500,500,4399,
bui404,OK,475,475,2732,
bui405,OK,410,410,3068,
bui406,OK,650,650,2998,
bui407,OK,650,650,2720,
bui408,OK,425,425,3219,
bui409,OK,700,700,3959,
bui41,OK,450,450,4469,
bui410,OK,550,550,5335,
bui411,OK,550,550,2873,
bui412,OK,425,425,2525,
bui413,OK,410,410,3512,
bui414,OK,450,450,2785,
bui415,OK,500,500,2734,
bui416,OK,700,700,4723,
bui417,OK,600,600,3116,
bui418,OK,475,475,3497,
bui419,OK,700,700,2957,
bui42,OK,900,900,2934,
bui420,OK,425,425,4106,
bui421,OK,650,650,3852,
bui422,OK,425,425,9104,
bui423,OK,650,650,6286,
bui424,OK,410,410,2482,
bui425,OK,450,450,3081,
bui426,OK,700,700,2759,
bui427,OK,650,650,3835,
bui428,OK,1150,1150,4005,
bui429,OK,600,600,3906,
bui43,OK,1150,1150,3145,
bui430,OK,1400,1400,3423,
bui431,OK,425,425,4090,
bui432,OK,425,425,2575,
bui433,OK,700,700,3351,
bui435,OK,475,475,3036,
bui436,OK,600,600,2541,
bui437,OK,500,500,3533,
bui438,OK,450,450,4596,
bui439,OK,475,475,3489,
bui44,OK,425,425,3128,
bui440,OK,900,900,5775,
bui441,OK,410,410,2717,
bui442,OK,450,450,5006,
bui443,OK,425,425,2790,
bui444,OK,900,900,3264,
bui445,OK,900,900,3227,
bui446,OK,475,475,3465,
bui447,OK,475,475,2969,
bui448,OK,450,450,3646,
bui449,OK,550,550,4019,
bui45,OK,550,550,3273,
bui450,OK,410,410,3223,
bui451,OK,550,550,2703,
bui452,OK,550,550,4765,
bui453,OK,700,700,4989,
bui454,OK,450,450,2731,
bui455,OK,410,410,3062,
bui456,OK,500,500,3588,
bui457,OK,425,425,2753,
bui458,OK,1150,1150,3506,
bui459,OK,500,500,3157,
bui46,OK,425,425,6985,
bui460,OK,650,650,3084,
bui461,OK,450,450,4466,
bui462,OK,450,450,3384,
bui463,OK,450,450,3204,
bui464,OK,425,425,4026,
bui465,OK,650,650,3339,
bui466,OK,425,425,3517,
bui467,OK,650,650,3740,
bui468,OK,700,700,2606,
bui469,OK,700,700,3414,
bui47,OK,425,425,3420,
bui470,OK,1150,1150,4256,
bui471,OK,425,425,3000,
bui472,OK,500,500,2621,
bui473,OK,475,475,3037,
bui474,OK,410,410,5748,
bui475,OK,650,650,3045,
bui476,OK,450,450,4005,
bui477,OK,1400,1400,7704,
bui478,OK,475,475,2881,
bui479,OK,650,650,2731,
bui48,OK,450,450,3260,
bui480,OK,700,700,4258,
bui481,OK,450,450,4713,
bui482,OK,550,550,3267,
bui483,OK,450,450,3781,
bui484,OK,550,550,3578,
bui485,OK,450,450,3414,
bui486,OK,500,500,3478,
bui487,OK,410,410,3790,
bui488,OK,1150,1150,2871,
bui489,OK,500,500,3240,
bui49,OK,900,900,2776,
bui490,OK,650,650,3132,
bui491,OK,700,700,3072,
bui492,OK,1150,1150,2752,
bui493,OK,700,700,4976,
bui494,OK,550,550,2735,
bui495,OK,700,700,7488,
bui496,OK,600,600,3887,
bui497,OK,700,700,3504,
bui498,OK,600,600,2999,
bui499,OK,410,410,3257,
bui5,OK,900,900,5009,
bui50,OK,450,450,2926,
bui500,OK,450,450,3317,
bui501,OK,500,500,3223,
bui502,OK,600,600,5311,
bui503,OK,1150,1150,3737,
bui504,OK,1400,1400,3126,
bui505,OK,500,500,4773,
bui506,OK,650,650,3277,
bui507,OK,700,700,3878,
bui508,OK,600,600,4328,
bui509,OK,450,450,4237,
bui51,OK,1150,1150,3005,
bui510,OK,650,650,3139,
bui511,OK,1150,1150,3988,
bui512,OK,500,500,4886,
bui513,OK,1400,1400,3449,
bui514,OK,650,650,4770,
bui515,OK,1150,1150,3264,
bui516,OK,410,410,3623,
bui517,OK,550,550,3126,
bui518,OK,1400,1400,3867,
bui519,OK,410,410,4172,
bui52,OK,450,450,2552,
bui520,OK,1400,1400,4205,
bui521,OK,600,600,3197,
bui522,OK,550,550,4661,
bui523,OK,900,900,3171,
bui524,OK,500,500,3382,
bui525,OK,650,650,3712,
bui526,OK,600,600,3271,
bui527,OK,700,700,6943,
bui528,OK,650,650,3468,
bui529,OK,650,650,4169,
bui53,OK,500,500,3894,
bui530,OK,410,410,2961,
bui531,OK,700,700,5312,
bui532,OK,900,900,10523,
bui533,OK,500,500,2848,
bui534,OK,900,900,2687,
bui535,OK,410,410,5024,
bui536,OK,900,900,2886,
bui537,OK,900,900,2818,
bui538,OK,600,600,2964,
bui539,OK,550,550,3393,
bui54,OK,410,410,4102,
bui540,OK,425,425,2841,
bui541,OK,450,450,3479,
bui542,OK,1400,1400,2584,
bui543,OK,1400,1400,3644,
bui544,OK,450,450,9950,
bui545,OK,1400,1400,3452,
bui546,OK,1400,1400,3199,
bui547,OK,500,500,3339,
bui548,OK,450,450,2771,
bui549,OK,475,475,2133,
bui55,OK,1400,1400,4184,
bui550,OK,1400,1400,4547,
bui551,OK,500,500,3892,
bui552,OK,475,475,3048,
bui553,OK,1400,1400,3169,
bui554,OK,475,475,2875,
bui555,OK,700,700,4775,
bui556,OK,550,550,2967,
bui557,OK,450,450,3880,
bui558,OK,600,600,2438,
bui559,OK,475,475,3126,
bui56,OK,550,550,3651,
bui560,OK,550,550,3115,
bui561,OK,550,550,3851,
bui562,OK,700,700,2797,
bui563,OK,425,425,2970,
bui564,OK,650,650,2774,
bui565,OK,450,450,3851,
bui566,OK,1150,1150,3044,
bui567,OK,550,550,3409,
bui568,OK,475,475,5207,
bui569,OK,1400,1400,2924,
bui57,OK,475,475,3383,
bui570,OK,600,600,4242,
bui571,OK,410,410,3212,
bui572,OK,1400,1400,3619,
bui573,OK,600,600,3179,
bui574,OK,410,410,3806,
bui575,OK,450,450,2718,
bui576,OK,600,600,2825,
bui577,OK,450,450,2755,
bui578,OK,410,410,5165,
bui579,OK,425,425,3338,
bui58,OK,600,600,2472,
bui580,OK,900,900,2966,
bui581,OK,1400,1400,4123,
bui582,OK,1400,1400,2851,
bui583,OK,500,500,2850,
bui584,OK,450,450,3170,
bui585,OK,500,500,2468,
bui586,OK,550,550,2679,
bui587,OK,1150,1150,3220,
bui588,OK,900,900,2918,
bui589,OK,1400,1400,3859,
bui59,OK,1150,1150,2658,
bui590,OK,450,450,3477,
bui591,OK,450,450,2748,
bui592,OK,1150,1150,4719,
bui593,OK,1400,1400,2693,
bui594,OK,650,650,9320,
bui595,OK,600,600,3727,
bui596,OK,500,500,5327,
bui597,OK,425,425,2851,
bui598,OK,500,500,3413,
bui599,OK,650,650,2472,
bui6,OK,700,700,4587,
bui60,OK,1400,1400,2899,
bui600,OK,450,450,3684,
bui601,OK,425,425,3175,
bui602,OK,425,425,4624,
bui603,OK,500,500,3384,
bui604,OK,700,700,3073,
bui605,OK,550,550,3416,
bui606,OK,600,600,2790,
bui607,OK,700,700,2910,
bui608,OK,700,700,3460,
bui609,OK,425,425,4492,
bui61,OK,700,700,2880,
bui610,OK,410,410,2853,
bui611,OK,700,700,5697,
bui612,OK,450,450,3374,
bui613,OK,900,900,2703,
bui614,OK,500,500,2605,
bui615,OK,410,410,2566,
bui616,OK,450,450,2596,
bui617,OK,900,900,3205,
bui618,OK,550,550,3879,
bui619,OK,410,410,4716,
bui62,OK,450,450,2721,
bui620,OK,475,475,2958,
bui621,OK,475,475,3730,
bui622,OK,900,900,4590,
bui623,OK,1150,1150,5312,
bui624,OK,1150,1150,3985,
bui625,OK,475,475,3274,
bui626,OK,600,600,4015,
bui627,OK,475,475,3808,
bui628,OK,475,475,3690,
bui629,OK,450,450,3412,
bui63,OK,600,600,3633,
bui630,OK,1400,1400,3307,
bui631,OK,1150,1150,2462,
bui632,OK,425,425,3733,
bui633,OK,475,475,3110,
bui634,OK,600,600,3609,
bui635,OK,450,450,3010,
bui636,OK,500,500,2862,
bui637,OK,410,410,6403,
bui638,OK,475,475,3418,
bui639,OK,900,900,2509,
bui64,OK,650,650,3003,
bui640,OK,700,700,3337,
bui641,OK,900,900,3107,
bui642,OK,650,650,3834,
bui643,OK,900,900,3045,
bui644,OK,475,475,3172,
bui645,OK,900,900,2993,
bui646,OK,1150,1150,2942,
bui647,OK,900,900,3112,
bui648,OK,425,425,3560,
bui649,OK,550,550,2805,
bui65,OK,500,500,2977,
bui650,OK,500,500,2486,
bui651,OK,650,650,3181,
bui652,OK,425,425,2540,
bui653,OK,700,700,2960,
bui654,OK,425,425,3177,
bui655,OK,1150,1150,2730,
bui656,OK,500,500,2746,
bui657,OK,900,900,2429,
bui658,OK,500,500,4921,
bui659,OK,410,410,3025,
bui66,OK,450,450,3431,
bui660,OK,700,700,3714,
bui661,OK,1400,1400,6210,
bui662,OK,650,650,3004,
bui663,OK,500,500,5852,
bui664,OK,700,700,2405,
bui665,OK,1400,1400,3505,
bui666,OK,700,700,2846,
bui667,OK,450,450,5121,
bui668,OK,700,700,4431,
bui669,OK,475,475,3733,
bui67,OK,410,410,3236,
bui670,OK,500,500,3046,
bui671,OK,600,600,2709,
bui672,OK,700,700,2957,
bui673,OK,410,410,4039,
bui674,OK,410,410,6726,
bui675,OK,425,425,3631,
bui676,OK,700,700,4850,
bui677,OK,1400,1400,4422,
bui678,OK,475,475,5061,
bui679,OK,700,700,2918,
bui68,OK,475,475,3476,
bui680,OK,1400,1400,2778,
bui681,OK,425,425,2419,
bui682,OK,410,410,3496,
bui683,OK,500,500,3651,
bui684,OK,700,700,3145,
bui685,OK,450,450,2909,
bui686,OK,500,500,3305,
bui687,OK,500,500,2618,
bui688,OK,1150,1150,5021,
bui689,OK,600,600,2857,
bui69,OK,1400,1400,3316,
bui690,OK,1150,1150,2729,
bui691,OK,500,500,3703,
bui692,OK,425,425,2610,
bui693,OK,475,475,4031,
bui694,OK,450,450,3891,
bui695,OK,410,410,2293,
bui696,OK,1400,1400,4252,
bui697,OK,410,410,2544,
bui698,OK,900,900,4102,
bui699,OK,425,425,3409,
bui7,OK,425,425,3445,
bui70,OK,700,700,2759,
bui700,OK,500,500,2779,
bui701,OK,475,475,2684,
bui702,OK,1400,1400,2468,
bui703,OK,1400,1400,2638,
bui704,OK,550,550,3811,
bui705,OK,900,900,2985,
bui706,OK,1400,1400,4111,
bui707,OK,1150,1150,2750,
bui708,OK,1150,1150,2788,
bui709,OK,1400,1400,3156,
bui71,OK,550,550,6033,
bui710,OK,650,650,16087,
bui711,OK,700,700,2945,
bui712,OK,1400,1400,5048,
bui713,OK,1150,1150,2659,
bui714,OK,1400,1400,3610,
bui715,OK,650,650,3057,
bui716,OK,700,700,4464,
bui717,OK,550,550,2754,
bui718,OK,425,425,2956,
bui719,OK,900,900,2949,
bui72,OK,1150,1150,2938,
bui720,OK,900,900,2530,
bui721,OK,500,500,2931,
bui722,OK,600,600,2858,
bui723,OK,410,410,3411,
bui724,OK,500,500,6968,
bui725,OK,900,900,2669,
bui726,OK,900,900,2694,
bui727,OK,1150,1150,2578,
bui728,OK,500,500,5372,
bui729,OK,700,700,2668,
bui73,OK,410,410,3592,
bui730,OK,1400,1400,3917,
bui731,OK,700,700,4475,
bui732,OK,900,900,3636,
bui733,OK,475,475,2729,
bui734,OK,600,600,4785,
bui735,OK,700,700,5179,
bui736,OK,475,475,3229,
bui737,OK,900,900,2988,
bui738,OK,600,600,3060,
bui739,OK,1400,1400,3471,
bui74,OK,900,900,3808,
bui740,OK,410,410,4244,
bui741,OK,425,425,5412,
bui742,OK,900,900,3177,
bui743,OK,1400,1400,4171,
bui744,OK,1400,1400,3330,
bui745,OK,900,900,3914,
bui746,OK,500,500,4609,
bui747,OK,700,700,4319,
bui748,OK,600,600,3210,
bui749,OK,475,475,5951,
bui75,OK,500,500,3442,
bui750,OK,450,450,2921,
bui751,OK,550,550,3775,
bui752,OK,900,900,3267,
bui753,OK,1400,1400,3004,
bui754,OK,450,450,2738,
bui755,OK,425,425,4485,
bui756,OK,600,600,3282,
bui757,OK,475,475,5797,
bui758,OK,450,450,3247,
bui759,OK,1400,1400,16736,
bui76,OK,600,600,3813,
bui760,OK,500,500,2766,
bui761,OK,550,550,2812,
bui762,OK,450,450,3603,
bui763,OK,900,900,4898,
bui764,OK,700,700,2992,
bui765,OK,700,700,3058,
bui766,OK,425,425,3169,
bui767,OK,475,475,3872,
bui768,OK,410,410,4354,
bui769,OK,1400,1400,2844,
bui77,OK,1400,1400,2748,
bui770,OK,1400,1400,3011,
bui771,OK,1150,1150,2885,
bui772,OK,1400,1400,3659,
bui773,OK,475,475,2952,
bui774,OK,475,475,2483,
bui775,OK,500,500,8710,
bui776,OK,1400,1400,3064,
bui777,OK,700,700,3073,
bui778,OK,450,450,2820,
bui779,OK,450,450,2459,
bui78,OK,1400,1400,2567,
bui780,OK,600,600,3884,
bui781,OK,1400,1400,3085,
bui782,OK,700,700,3493,
bui783,OK,700,700,3324,
bui784,OK,425,425,3307,
bui785,OK,1150,1150,4202,
bui786,OK,475,475,3073,
bui787,OK,650,650,2706,
bui788,OK,1150,1150,2708,
bui789,OK,500,500,3266,
bui79,OK,410,410,3027,
bui790,OK,425,425,4488,
bui791,OK,600,600,3597,
bui792,OK,900,900,3322,
bui793,OK,425,425,4642,
bui794,OK,900,900,3498,
bui795,OK,410,410,4134,
bui796,OK,1400,1400,4310,
bui797,OK,650,650,3138,
bui798,OK,700,700,3938,
bui799,OK,500,500,2720,
bui8,OK,700,700,4920,
bui80,OK,500,500,2800,
bui800,OK,450,450,2908,
bui801,OK,900,900,3632,
bui802,OK,500,500,2759,
bui803,OK,650,650,3270,
bui804,OK,550,550,3500,
bui805,OK,425,425,2614,
bui806,OK,410,410,2796,
bui807,OK,1400,1400,8077,
bui808,OK,550,550,3308,
bui809,OK,450,450,3887,
bui81,OK,600,600,2708,
bui810,OK,410,410,3007,
bui811,OK,900,900,3073,
bui812,OK,700,700,2950,
bui813,OK,650,650,2994,
bui814,OK,650,650,4812,
bui815,OK,550,550,3333,
bui816,OK,475,475,3562,
bui817,OK,500,500,3605,
bui818,OK,450,450,2708,
bui819,OK,1400,1400,3290,
bui82,OK,900,900,2802,
bui820,OK,900,900,3692,
bui821,OK,475,475,3861,
bui822,OK,475,475,3912,
bui823,OK,550,550,2989,
bui824,OK,700,700,2511,
bui825,OK,650,650,2951,
bui826,OK,425,425,2677,
bui827,OK,1400,1400,2717,
bui828,OK,550,550,3546,
bui829,OK,475,475,2824,
bui83,OK,1150,1150,3898,
bui830,OK,1400,1400,3197,
bui831,OK,410,410,3083,
bui832,OK,425,425,2474,
bui833,OK,425,425,3011,
bui834,OK,425,425,4368,
bui835,OK,500,500,3736,
bui836,OK,700,700,3234,
bui837,OK,425,425,3689,
bui838,OK,900,900,4108,
bui839,OK,550,550,4357,
bui84,OK,650,650,2800,
bui840,OK,410,410,2711,
bui841,OK,1400,1400,3391,
bui842,OK,500,500,3686,
bui843,OK,550,550,3584,
bui844,OK,500,500,2193,
bui845,OK,410,410,3092,
bui846,OK,900,900,4219,
bui847,OK,500,500,3965,
bui848,OK,650,650,5999,
bui849,OK,425,425,3846,
bui85,OK,650,650,3635,
bui850,OK,425,425,3338,
bui851,OK,700,700,4575,
bui852,OK,700,700,3059,
bui853,OK,475,475,3447,
bui854,OK,550,550,2712,
bui855,OK,410,410,3555,
bui856,OK,550,550,3584,
bui857,OK,650,650,3747,
bui858,OK,600,600,6797,
bui859,OK,900,900,2890,
bui86,OK,450,450,3101,
bui860,OK,700,700,3486,
bui861,OK,1400,1400,2990,
bui862,OK,1150,1150,3665,
bui863,OK,600,600,2857,
bui864,OK,425,425,4425,
bui865,OK,1400,1400,3364,
bui866,OK,500,500,2477,
bui867,OK,900,900,8657,
bui868,OK,900,900,4064,
bui869,OK,700,700,4518,
bui87,OK,700,700,4359,
bui870,OK,700,700,6218,
bui871,OK,450,450,4788,
bui872,OK,1150,1150,5400,
bui873,OK,600,600,2664,
bui874,OK,650,650,3125,
bui875,OK,475,475,2920,
bui876,OK,550,550,4125,
bui877,OK,1400,1400,3538,
bui878,OK,650,650,3084,
bui879,OK,550,550,2911,
bui88,OK,410,410,3824,
bui880,OK,550,550,4058,
bui881,OK,550,550,3443,
bui882,OK,1150,1150,3515,
bui883,OK,650,650,3214,
bui884,OK,550,550,2684,
bui885,OK,700,700,2925,
